time;RSSI;RSRP;SINR;RSRQ;TX POWER;PCC RXD RSRP;PCC RXD RSSI;PCC RXM RSRP;PCC RXM RSSI;SCC RXD RSRP;SCC RXD RSSI;SCC RXM RSRP;SCC RXM RSSI;BAND;BW;RX CHAN;TX CHAN;SCELL BAND;SCELL BW;SCELL CHAN;CELLID;TAC;IP;network;interface
1575988059.321;-55.0;-82.0;1.0;-11.6;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988059.568;-56.0;-82.0;4.8;-11.7;21.0;-140.0;-98.0;-82.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988059.875;-57.0;-82.0;4.6;-11.3;21.0;-140.0;-98.0;-82.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988060.121;-54.0;-82.0;1.2;-11.3;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988060.367;-53.0;-82.0;1.6;-11.6;21.0;-140.0;-98.0;-82.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988060.613;-52.0;-82.0;2.4;-11.9;21.0;-140.0;-98.0;-82.0;-52.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988060.859;-55.0;-82.0;1.6;-12.1;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988061.166;-53.0;-82.0;3.8;-12.2;21.0;-140.0;-98.0;-82.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988061.412;-55.0;-82.0;3.6;-12.1;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988061.659;-54.0;-82.0;2.0;-11.9;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988061.905;-55.0;-82.0;1.0;-11.9;20.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988062.150;-53.0;-82.0;2.6;-12.0;21.0;-140.0;-98.0;-82.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988062.458;-53.0;-82.0;3.2;-12.0;21.0;-140.0;-97.0;-82.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988062.704;-53.0;-82.0;3.8;-11.4;21.0;-140.0;-98.0;-82.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988062.950;-56.0;-82.0;2.4;-11.4;1.0;-140.0;-98.0;-82.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988063.195;-54.0;-82.0;2.0;-11.1;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988063.441;-55.0;-82.0;1.4;-11.4;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988063.749;-54.0;-82.0;2.0;-11.8;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988063.995;-55.0;-82.0;0.4;-11.9;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988064.241;-55.0;-82.0;2.0;-11.9;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988064.487;-55.0;-82.0;2.8;-11.7;20.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988064.733;-54.0;-82.0;0.2;-12.0;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988065.041;-53.0;-82.0;2.0;-12.2;21.0;-140.0;-97.0;-82.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988065.286;-55.0;-82.0;2.6;-12.0;20.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988065.532;-54.0;-82.0;2.8;-11.7;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988065.778;-54.0;-82.0;0.0;-11.4;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988066.024;-54.0;-82.0;1.2;-12.0;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988066.331;-55.0;-82.0;4.6;-11.9;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988066.577;-57.0;-82.0;5.0;-11.6;20.0;-140.0;-98.0;-82.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988066.823;-56.0;-82.0;3.0;-11.2;21.0;-140.0;-98.0;-82.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988067.069;-55.0;-82.0;3.2;-10.9;20.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988067.314;-55.0;-82.0;2.2;-10.7;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988067.622;-55.0;-82.0;2.6;-10.7;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988067.867;-54.0;-82.0;3.8;-11.0;21.0;-140.0;-98.0;-82.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988068.113;-55.0;-82.0;2.8;-10.9;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988068.359;-55.0;-82.0;0.8;-11.2;21.0;-140.0;-97.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988068.605;-55.0;-82.0;2.0;-11.4;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988068.926;-55.0;-82.0;3.4;-11.3;21.0;-140.0;-98.0;-82.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988069.172;-55.0;-83.0;1.0;-11.7;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988069.417;-55.0;-83.0;1.4;-11.8;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988069.664;-55.0;-83.0;0.6;-12.4;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988069.910;-54.0;-83.0;1.2;-12.4;21.0;-140.0;-98.0;-83.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988070.217;-56.0;-83.0;1.0;-12.5;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988070.463;-55.0;-83.0;0.4;-12.6;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988070.709;-57.0;-83.0;2.2;-12.4;21.0;-140.0;-98.0;-83.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988070.956;-56.0;-83.0;1.0;-12.1;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988071.201;-56.0;-83.0;0.4;-12.4;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988071.508;-55.0;-83.0;1.2;-12.5;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988071.754;-55.0;-83.0;0.6;-12.4;21.0;-140.0;-97.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988072.000;-55.0;-83.0;2.0;-12.5;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988072.246;-55.0;-83.0;1.0;-12.5;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988072.492;-56.0;-83.0;0.2;-12.1;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988072.799;-56.0;-83.0;4.6;-12.0;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988073.045;-55.0;-83.0;0.6;-11.9;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988073.291;-55.0;-83.0;4.4;-11.8;23.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988073.536;-55.0;-83.0;2.2;-11.5;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988073.772;-56.0;-83.0;2.0;-11.4;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988074.079;-57.0;-83.0;0.8;-11.8;21.0;-140.0;-98.0;-83.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988074.325;-56.0;-83.0;3.2;-12.0;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988074.570;-56.0;-83.0;4.0;-11.5;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988074.816;-55.0;-83.0;4.0;-11.1;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988075.062;-56.0;-83.0;1.6;-11.0;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988075.359;-56.0;-83.0;0.8;-11.0;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988075.604;-56.0;-83.0;3.6;-11.4;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988075.840;-56.0;-83.0;4.2;-11.3;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988076.075;-56.0;-83.0;1.4;-11.4;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988076.321;-56.0;-83.0;2.0;-11.5;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988076.627;-56.0;-84.0;0.2;-11.9;21.0;-140.0;-98.0;-84.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988076.873;-55.0;-84.0;0.8;-11.9;21.0;-140.0;-98.0;-84.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988077.119;-57.0;-84.0;0.4;-11.8;21.0;-140.0;-98.0;-84.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988077.364;-57.0;-84.0;0.0;-12.1;21.0;-140.0;-98.0;-84.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988077.610;-56.0;-84.0;1.0;-12.1;21.0;-140.0;-98.0;-84.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988077.917;-55.0;-84.0;2.0;-12.1;21.0;-140.0;-98.0;-84.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988078.163;-55.0;-84.0;0.4;-12.4;21.0;-140.0;-98.0;-84.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988078.398;-56.0;-84.0;0.4;-12.6;21.0;-140.0;-98.0;-84.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988078.644;-54.0;-85.0;0.0;-12.9;21.0;-140.0;-98.0;-85.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988078.890;-56.0;-85.0;0.8;-13.2;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988079.197;-54.0;-85.0;2.0;-13.3;21.0;-140.0;-98.0;-85.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988079.443;-55.0;-85.0;1.2;-13.1;21.0;-140.0;-98.0;-85.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988079.689;-56.0;-85.0;0.4;-13.3;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988079.934;-57.0;-85.0;0.2;-12.9;21.0;-140.0;-98.0;-85.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988080.180;-57.0;-85.0;0.2;-12.8;21.0;-140.0;-98.0;-85.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988080.488;-57.0;-85.0;-1.0;-12.9;21.0;-140.0;-98.0;-85.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988080.733;-55.0;-85.0;-1.2;-13.2;21.0;-140.0;-98.0;-85.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988080.979;-56.0;-85.0;-1.4;-13.4;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988081.225;-57.0;-85.0;0.2;-13.3;21.0;-140.0;-98.0;-85.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988081.471;-56.0;-85.0;0.4;-13.4;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988081.767;-55.0;-86.0;0.0;-13.4;21.0;-140.0;-98.0;-86.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988082.014;-57.0;-86.0;0.4;-13.5;21.0;-140.0;-98.0;-86.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988082.260;-56.0;-86.0;-1.0;-13.6;21.0;-140.0;-98.0;-86.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988082.506;-55.0;-87.0;0.4;-13.7;21.0;-140.0;-98.0;-87.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988082.751;-56.0;-87.0;0.6;-13.8;21.0;-140.0;-98.0;-87.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988083.059;-57.0;-87.0;-1.6;-13.8;21.0;-140.0;-98.0;-87.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988083.305;-57.0;-87.0;-1.0;-13.7;21.0;-140.0;-98.0;-87.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988083.551;-58.0;-87.0;0.4;-13.7;21.0;-140.0;-98.0;-87.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988083.796;-57.0;-87.0;-1.6;-13.5;21.0;-140.0;-98.0;-87.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988084.052;-56.0;-87.0;-2.0;-13.9;21.0;-140.0;-98.0;-87.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988084.359;-56.0;-86.0;0.6;-14.2;21.0;-140.0;-98.0;-86.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988084.605;-56.0;-86.0;0.4;-14.1;21.0;-140.0;-98.0;-86.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988084.850;-55.0;-86.0;-1.6;-13.9;21.0;-140.0;-98.0;-86.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988085.096;-56.0;-85.0;0.8;-14.0;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988085.342;-54.0;-85.0;0.4;-14.0;21.0;-140.0;-98.0;-85.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988085.649;-54.0;-85.0;-2.0;-14.1;21.0;-140.0;-98.0;-85.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988085.894;-57.0;-85.0;-2.6;-14.4;21.0;-140.0;-98.0;-85.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988086.140;-56.0;-86.0;1.0;-14.1;21.0;-140.0;-98.0;-86.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988086.376;-56.0;-85.0;1.0;-13.3;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988086.622;-54.0;-85.0;1.0;-13.1;21.0;-140.0;-97.0;-85.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988086.929;-53.0;-85.0;-1.8;-13.1;21.0;-140.0;-98.0;-85.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988087.175;-54.0;-85.0;0.2;-13.8;21.0;-140.0;-98.0;-85.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988087.421;-55.0;-85.0;2.4;-14.0;21.0;-140.0;-98.0;-85.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988087.667;-55.0;-85.0;0.0;-13.7;21.0;-140.0;-98.0;-85.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988087.912;-55.0;-84.0;2.0;-13.4;21.0;-140.0;-98.0;-84.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988088.220;-54.0;-84.0;-1.6;-13.0;21.0;-140.0;-98.0;-84.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988088.465;-57.0;-84.0;0.8;-13.5;21.0;-140.0;-98.0;-84.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988088.710;-54.0;-84.0;-3.2;-13.3;21.0;-140.0;-97.0;-84.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988088.956;-55.0;-84.0;2.2;-13.4;21.0;-140.0;-98.0;-84.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988089.202;-58.0;-84.0;0.6;-12.8;21.0;-140.0;-98.0;-84.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988089.510;-54.0;-83.0;1.4;-12.6;21.0;-140.0;-97.0;-83.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988089.755;-55.0;-83.0;0.6;-12.4;21.0;-140.0;-97.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988089.991;-55.0;-83.0;0.6;-12.4;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988090.237;-53.0;-83.0;0.0;-12.6;21.0;-140.0;-98.0;-83.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988090.483;-53.0;-83.0;0.4;-12.9;21.0;-140.0;-97.0;-83.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988090.791;-56.0;-83.0;3.0;-12.8;21.0;-140.0;-98.0;-83.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988091.037;-54.0;-83.0;0.4;-12.2;21.0;-140.0;-98.0;-83.0;-54.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988091.283;-55.0;-83.0;0.4;-12.4;21.0;-140.0;-97.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988091.529;-55.0;-83.0;0.4;-12.8;21.0;-140.0;-98.0;-83.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988091.775;-53.0;-84.0;0.4;-13.0;21.0;-140.0;-98.0;-84.0;-53.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988092.072;-56.0;-85.0;-1.4;-13.6;21.0;-140.0;-98.0;-85.0;-56.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
1575988092.318;-55.0;-84.0;0.2;-13.3;8.0;-140.0;-98.0;-84.0;-55.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;32328449;5;10.150.229.83;Telekom;lte_tmobile
